29227	obsolete modulation by organism of symbiont cell-mediated immune response	biological_process	GO:0052434	1	0	0
29228	modulation by host of defense-related symbiont MAP kinase-mediated signal transduction pathway	biological_process	GO:0052435	0	0	0
29229	obsolete modulation by organism of defense-related symbiont calcium-dependent protein kinase pathway	biological_process	GO:0052436	1	0	0
29230	obsolete modulation by organism of defense-related symbiont calcium ion flux	biological_process	GO:0052437	1	0	0
29231	obsolete modulation by organism of defense-related symbiont callose deposition	biological_process	GO:0052438	1	0	0
29232	obsolete modulation by organism of defense-related symbiont cell wall callose deposition	biological_process	GO:0052439	1	0	0
29233	obsolete modulation by organism of defense-related symbiont ethylene-mediated signal transduction pathway	biological_process	GO:0052440	1	0	0
29234	modulation by organism of defense-related ethylene-mediated signal transduction pathway in other organism involved in symbiotic interaction	biological_process	GO:0052441	0	0	0
29235	obsolete modulation by organism of defense-related symbiont jasmonic acid-mediated signal transduction pathway	biological_process	GO:0052442	1	0	0
29236	modulation by organism of defense-related jasmonic acid-mediated signal transduction pathway in other organism involved in symbiotic interaction	biological_process	GO:0052443	0	0	0
29237	obsolete modulation by organism of defense-related symbiont salicylic acid-mediated signal transduction pathway	biological_process	GO:0052444	1	0	0
29238	modulation by organism of defense-related salicylic acid-mediated signal transduction pathway in other organism involved in symbiotic interaction	biological_process	GO:0052445	0	0	0
29239	obsolete modulation by organism of defense-related symbiont cell wall thickening	biological_process	GO:0052446	1	0	0
29240	obsolete modulation by organism of symbiont ethylene-mediated defense response	biological_process	GO:0052447	1	0	0
29241	obsolete modulation by organism of ethylene levels in symbiont	biological_process	GO:0052448	1	0	0
29242	modulation by organism of ethylene levels in other organism involved in symbiotic interaction	biological_process	GO:0052449	0	0	0
29243	obsolete modulation by organism of induced systemic resistance in symbiont	biological_process	GO:0052450	1	0	0
29244	obsolete modulation by organism of symbiont inflammatory response	biological_process	GO:0052451	1	0	0
29245	obsolete modulation by organism of symbiont innate immunity	biological_process	GO:0052452	1	0	0
29246	obsolete modulation by organism of symbiont intracellular transport	biological_process	GO:0052453	1	0	0
29247	obsolete modulation by organism of symbiont jasmonic acid-mediated defense response	biological_process	GO:0052454	1	0	0
29248	obsolete modulation by organism of jasmonic acid levels in symbiont	biological_process	GO:0052455	1	0	0
29249	modulation by organism of jasmonic acid levels in other organism involved in symbiotic interaction	biological_process	GO:0052456	0	0	0
29250	obsolete modulation by organism of defense-related symbiont nitric oxide production	biological_process	GO:0052457	1	0	0
29251	obsolete modulation by organism of symbiont non-apoptotic programmed cell death	biological_process	GO:0052458	1	0	0
29252	modulation by host of nutrient release from symbiont	biological_process	GO:0052460	0	0	0
29253	obsolete modulation by organism of pathogen-associated molecular pattern-induced symbiont innate immunity	biological_process	GO:0052461	1	0	0
29254	modulation by host of symbiont phagocytosis	biological_process	GO:0052462	0	0	0
29255	obsolete modulation by organism of symbiont phytoalexin production	biological_process	GO:0052463	1	0	0
29256	obsolete modulation by organism of symbiont programmed cell death	biological_process	GO:0052464	1	0	0
29257	obsolete modulation by organism of defense-related symbiont reactive oxygen species production	biological_process	GO:0052465	1	0	0
29258	obsolete modulation by organism of symbiont resistance gene-dependent defense response	biological_process	GO:0052466	1	0	0
29259	obsolete modulation by organism of symbiont salicylic acid-mediated defense response	biological_process	GO:0052467	1	0	0
29260	obsolete modulation by organism of salicylic acid levels in symbiont	biological_process	GO:0052468	1	0	0
29261	modulation by organism of salicylic acid levels in other organism involved in symbiotic interaction	biological_process	GO:0052469	0	0	0
29262	modulation by host of symbiont signal transduction pathway	biological_process	GO:0052470	0	0	0
29263	obsolete modulation by organism of systemic acquired resistance in symbiont	biological_process	GO:0052471	1	0	0
29264	modulation by host of symbiont transcription	biological_process	GO:0052472	0	0	0
29265	obsolete negative regulation by organism of symbiont B-cell mediated immune response	biological_process	GO:0052473	1	0	0
29266	obsolete negative regulation by organism of symbiont T-cell mediated immune response	biological_process	GO:0052474	1	0	0
29267	obsolete negative regulation by organism of symbiont cell-mediated immune response	biological_process	GO:0052475	1	0	0
29268	obsolete negative regulation by organism of defense-related symbiont MAP kinase-mediated signal transduction pathway	biological_process	GO:0052476	1	0	0
29269	obsolete negative regulation by organism of defense-related symbiont callose deposition	biological_process	GO:0052477	1	0	0
29270	obsolete negative regulation by organism of defense-related symbiont cell wall callose deposition	biological_process	GO:0052478	1	0	0
29271	obsolete negative regulation by organism of defense-related symbiont ethylene-mediated signal transduction pathway	biological_process	GO:0052479	1	0	0
29272	obsolete negative regulation by organism of defense-related symbiont jasmonic acid-mediated signal transduction pathway	biological_process	GO:0052480	1	0	0
29273	obsolete negative regulation by organism of defense-related symbiont salicylic acid-mediated signal transduction pathway	biological_process	GO:0052481	1	0	0
29274	defense response by cell wall thickening	biological_process	GO:0052482	0	0	0
29275	negative regulation by organism of entry into cell of other organism via phagocytosis involved in symbiotic interaction	biological_process	GO:0052483	0	0	0
29276	obsolete negative regulation by organism of symbiont ethylene-mediated defense response	biological_process	GO:0052484	1	0	0
29277	obsolete negative regulation by organism of symbiont inflammatory response	biological_process	GO:0052485	1	0	0
29278	obsolete negative regulation by organism of symbiont innate immunity	biological_process	GO:0052486	1	0	0
29279	obsolete negative regulation by organism of symbiont jasmonic acid-mediated defense response	biological_process	GO:0052487	1	0	0
29280	obsolete negative regulation by organism of pathogen-associated molecular pattern-induced symbiont innate immunity	biological_process	GO:0052488	1	0	0
29281	negative regulation by host of symbiont programmed cell death	biological_process	GO:0052489	0	0	0
29282	negative regulation by organism of programmed cell death in other organism involved in symbiotic interaction	biological_process	GO:0052490	0	0	0
29283	obsolete negative regulation by organism of symbiont salicylic acid-mediated defense response	biological_process	GO:0052491	1	0	0
29284	negative regulation by host of symbiont signal transduction pathway	biological_process	GO:0052492	0	0	0
29285	negative regulation by organism of signal transduction in other organism involved in symbiotic interaction	biological_process	GO:0052493	0	0	0
29286	occlusion by host of symbiont vascular system	biological_process	GO:0052494	0	0	0
29287	occlusion by organism of vascular system in other organism involved in symbiotic interaction	biological_process	GO:0052495	0	0	0
29288	occlusion by host of symbiont xylem	biological_process	GO:0052496	0	0	0
29289	occlusion by organism of xylem in other organism involved in symbiotic interaction	biological_process	GO:0052497	0	0	0
29290	obsolete pathogen-associated molecular pattern dependent induction by organism of symbiont innate immunity	biological_process	GO:0052498	1	0	0
29291	obsolete pathogen-associated molecular pattern dependent modulation by organism of symbiont innate immunity	biological_process	GO:0052499	1	0	0
29292	obsolete positive regulation by organism of symbiont apoptosis	biological_process	GO:0052500	1	0	0
29293	positive regulation by organism of apoptotic process in other organism involved in symbiotic interaction	biological_process	GO:0052501	0	0	0
29294	positive regulation by host of defense-related symbiont MAP kinase-mediated signal transduction pathway	biological_process	GO:0052502	0	0	0
29295	obsolete positive regulation by organism of defense-related symbiont calcium-dependent protein kinase pathway	biological_process	GO:0052503	1	0	0
29296	obsolete positive regulation by organism of defense-related symbiont callose deposition	biological_process	GO:0052504	1	0	0
29297	obsolete positive regulation by organism of defense-related symbiont cell wall callose deposition	biological_process	GO:0052505	1	0	0
29298	obsolete positive regulation by organism of defense-related symbiont ethylene-mediated signal transduction pathway	biological_process	GO:0052506	1	0	0
29299	obsolete positive regulation by organism of defense-related symbiont jasmonic acid-mediated signal transduction pathway	biological_process	GO:0052507	1	0	0
29300	obsolete positive regulation by organism of defense-related symbiont salicylic acid-mediated signal transduction pathway	biological_process	GO:0052508	1	0	0
29301	positive regulation by symbiont of host defense response	biological_process	GO:0052509	0	0	0
29302	positive regulation by organism of defense response of other organism involved in symbiotic interaction	biological_process	GO:0052510	0	0	0
29303	obsolete positive regulation by organism of symbiont ethylene-mediated defense response	biological_process	GO:0052511	1	0	0
29304	obsolete positive regulation by organism of hormone or growth regulator levels in symbiont	biological_process	GO:0052512	1	0	0
29305	positive regulation by organism of hormone or growth regulator levels in other organism involved in symbiotic interaction	biological_process	GO:0052513	0	0	0
29306	obsolete positive regulation by organism of symbiont inflammatory response	biological_process	GO:0052514	1	0	0
29307	obsolete positive regulation by organism of symbiont innate immunity	biological_process	GO:0052515	1	0	0
29308	obsolete positive regulation by organism of symbiont jasmonic acid-mediated defense response	biological_process	GO:0052516	1	0	0
29309	obsolete positive regulation by organism of symbiont non-apoptotic programmed cell death	biological_process	GO:0052517	1	0	0
29310	positive regulation by host of nutrient release from symbiont	biological_process	GO:0052519	0	0	0
29311	positive regulation by organism of nutrient release from other organism involved in symbiotic interaction	biological_process	GO:0052520	0	0	0
29312	positive regulation by host of symbiont phagocytosis	biological_process	GO:0052521	0	0	0
29313	positive regulation by organism of phagocytosis in other organism involved in symbiotic interaction	biological_process	GO:0052522	0	0	0
29314	obsolete positive regulation by organism of symbiont programmed cell death	biological_process	GO:0052523	1	0	0
29315	obsolete positive regulation by organism of symbiont salicylic acid-mediated defense response	biological_process	GO:0052524	1	0	0
29316	positive regulation by host of symbiont signal transduction pathway	biological_process	GO:0052525	0	0	0
29317	positive regulation by organism of signal transduction in other organism involved in symbiotic interaction	biological_process	GO:0052526	0	0	0
29318	positive regulation by symbiont of host resistance gene-dependent defense response	biological_process	GO:0052527	0	0	0
29319	obsolete upregulation by organism of symbiont programmed cell death	biological_process	GO:0052528	1	0	0
29320	obsolete positive regulation by organism of symbiont resistance gene-dependent defense response	biological_process	GO:0052530	1	0	0
29321	obsolete positive regulation by organism of defense-related symbiont calcium ion flux	biological_process	GO:0052531	1	0	0
29322	positive regulation by organism of induced systemic resistance in other organism involved in symbiotic interaction	biological_process	GO:0052532	0	0	0
29323	positive regulation by symbiont of host induced systemic resistance	biological_process	GO:0052533	0	0	0
29324	obsolete positive regulation by organism of induced systemic resistance in symbiont	biological_process	GO:0052534	1	0	0
29325	positive regulation by organism of systemic acquired resistance in other organism involved in symbiotic interaction	biological_process	GO:0052535	0	0	0
29326	obsolete positive regulation by organism of systemic acquired resistance in symbiont	biological_process	GO:0052536	1	0	0
29327	positive regulation by symbiont of host systemic acquired resistance	biological_process	GO:0052537	0	0	0
29328	positive regulation by organism of defense-related cell wall thickening in other organism involved in symbiotic interaction	biological_process	GO:0052538	0	0	0
29329	positive regulation by symbiont of defense-related host cell wall thickening	biological_process	GO:0052539	0	0	0
29330	obsolete positive regulation by organism of defense-related symbiont cell wall thickening	biological_process	GO:0052540	1	0	0
29331	plant-type cell wall cellulose metabolic process	biological_process	GO:0052541	0	0	0
29332	defense response by callose deposition	biological_process	GO:0052542	0	0	0
29333	callose deposition in cell wall	biological_process	GO:0052543	0	0	0
29334	defense response by callose deposition in cell wall	biological_process	GO:0052544	0	0	0
29335	callose localization	biological_process	GO:0052545	0	0	0
29336	cell wall pectin metabolic process	biological_process	GO:0052546	0	0	0
29337	regulation of peptidase activity	biological_process	GO:0052547	0	0	0
29338	regulation of endopeptidase activity	biological_process	GO:0052548	0	0	0
29339	response to phytoalexin production by other organism involved in symbiotic interaction	biological_process	GO:0052549	0	0	0
29340	response to defense-related reactive oxygen species production by other organism involved in symbiotic interaction	biological_process	GO:0052550	0	0	0
29341	response to defense-related nitric oxide production by other organism involved in symbiotic interaction	biological_process	GO:0052551	0	0	0
29342	modulation by organism of immune response of other organism involved in symbiotic interaction	biological_process	GO:0052552	0	0	0
29343	modulation by symbiont of host immune response	biological_process	GO:0052553	0	0	0
29344	obsolete modulation by organism of symbiont immune response	biological_process	GO:0052554	1	0	0
29345	positive regulation by organism of immune response of other organism involved in symbiotic interaction	biological_process	GO:0052555	0	0	0
29346	positive regulation by symbiont of host immune response	biological_process	GO:0052556	0	0	0
29347	obsolete positive regulation by organism of symbiont immune response	biological_process	GO:0052557	1	0	0
29348	induction by organism of immune response of other organism involved in symbiotic interaction	biological_process	GO:0052558	0	0	0
29349	induction by symbiont of host immune response	biological_process	GO:0052559	0	0	0
29350	obsolete induction by organism of symbiont immune response	biological_process	GO:0052560	1	0	0
29351	negative regulation by organism of immune response of other organism involved in symbiotic interaction	biological_process	GO:0052561	0	0	0
29352	negative regulation by symbiont of host immune response	biological_process	GO:0052562	0	0	0
29353	obsolete negative regulation by organism of symbiont immune response	biological_process	GO:0052563	1	0	0
29354	response to immune response of other organism involved in symbiotic interaction	biological_process	GO:0052564	0	0	0
29355	response to defense-related host nitric oxide production	biological_process	GO:0052565	0	0	0
29356	response to host phytoalexin production	biological_process	GO:0052566	0	0	0
29357	response to defense-related host reactive oxygen species production	biological_process	GO:0052567	0	0	0
29358	obsolete response to symbiont phytoalexin production	biological_process	GO:0052568	1	0	0
29359	obsolete response to defense-related symbiont nitric oxide production	biological_process	GO:0052569	1	0	0
29360	obsolete response to defense-related symbiont reactive oxygen species production	biological_process	GO:0052570	1	0	0
29361	obsolete response to symbiont immune response	biological_process	GO:0052571	1	0	0
29362	response to host immune response	biological_process	GO:0052572	0	0	0
29363	UDP-D-galactose metabolic process	biological_process	GO:0052573	0	0	0
29364	UDP-D-galactose biosynthetic process	biological_process	GO:0052574	0	0	0
29365	carbohydrate localization	biological_process	GO:0052575	0	0	0
29366	carbohydrate storage	biological_process	GO:0052576	0	0	0
29367	germacrene-D synthase activity	molecular_function	GO:0052577	0	0	0
29368	alpha-farnesene synthase activity	molecular_function	GO:0052578	0	0	0
29369	(+)-pulegone reductase, (+)-isomenthone as substrate, activity	molecular_function	GO:0052579	0	0	0
29370	(+)-pulegone reductase, (-)-menthone as substrate, activity	molecular_function	GO:0052580	0	0	0
29371	(-)-isopiperitenone reductase activity	molecular_function	GO:0052581	0	0	0
29372	(+)-menthofuran synthase activity	molecular_function	GO:0052582	0	0	0
29373	oxidoreductase activity, acting on halogen in donors	molecular_function	GO:0052583	0	0	0
29374	oxidoreductase activity, acting on halogen in donors, with NAD or NADP as acceptor	molecular_function	GO:0052584	0	0	0
29375	oxidoreductase activity, acting on the CH-NH2 group of donors, with a quinone or similar compound as acceptor	molecular_function	GO:0052585	0	0	0
29376	oxidoreductase activity, acting on other nitrogenous compounds as donors, with a quinone or similar compound as acceptor	molecular_function	GO:0052586	0	0	0
29377	diacetyl reductase ((R)-acetoin forming) activity	molecular_function	GO:0052587	0	0	0
29378	diacetyl reductase ((S)-acetoin forming) activity	molecular_function	GO:0052588	0	0	0
29379	malate dehydrogenase (menaquinone) activity	molecular_function	GO:0052589	0	0	0
29380	sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity	molecular_function	GO:0052590	0	0	0
29381	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	molecular_function	GO:0052591	0	0	0
29382	oxidoreductase activity, acting on CH or CH2 groups, with an iron-sulfur protein as acceptor	molecular_function	GO:0052592	0	0	0
29383	tryptamine:oxygen oxidoreductase (deaminating) activity	molecular_function	GO:0052593	0	0	0
29384	aminoacetone:oxygen oxidoreductase(deaminating) activity	molecular_function	GO:0052594	0	0	0
29385	aliphatic-amine oxidase activity	molecular_function	GO:0052595	0	0	0
29386	phenethylamine:oxygen oxidoreductase (deaminating) activity	molecular_function	GO:0052596	0	0	0
29387	diamine oxidase activity	molecular_function	GO:0052597	0	0	0
29388	histamine oxidase activity	molecular_function	GO:0052598	0	0	0
29389	methylputrescine oxidase activity	molecular_function	GO:0052599	0	0	0
29390	propane-1,3-diamine oxidase activity	molecular_function	GO:0052600	0	0	0
29391	(S)-limonene 1,2-monooxygenase activity	molecular_function	GO:0052601	0	0	0
29392	4-chloronitrobenzene nitroreductase activity	molecular_function	GO:0052602	0	0	0
29393	1-chloro-4-nitrosobenzene nitroreductase activity	molecular_function	GO:0052603	0	0	0
29394	delta-tocopherol cyclase activity	molecular_function	GO:0052604	0	0	0
29395	gamma-tocopherol cyclase activity	molecular_function	GO:0052605	0	0	0
29396	chlorophyllide a oxygenase activity	molecular_function	GO:0052606	0	0	0
29397	7-hydroxy-chlorophyllide a oxygenase activity	molecular_function	GO:0052607	0	0	0
29398	echinenone 3-hydroxylase activity	molecular_function	GO:0052608	0	0	0
29399	4-ketotorulene 3-hydroxylase activity	molecular_function	GO:0052609	0	0	0
29400	beta-cryptoxanthin hydroxylase activity	molecular_function	GO:0052610	0	0	0
29401	beta-carotene 3-hydroxylase activity	molecular_function	GO:0052611	0	0	0
29402	adonirubin 3-hydroxylase activity	molecular_function	GO:0052612	0	0	0
29403	canthaxanthin 3-hydroxylase activity	molecular_function	GO:0052613	0	0	0
29404	uracil oxygenase activity	molecular_function	GO:0052614	0	0	0
29405	ent-kaurene oxidase activity	molecular_function	GO:0052615	0	0	0
29406	ent-kaur-16-en-19-ol oxidase activity	molecular_function	GO:0052616	0	0	0
29407	ent-kaur-16-en-19-al oxidase activity	molecular_function	GO:0052617	0	0	0
29408	coenzyme F420-0:L-glutamate ligase activity	molecular_function	GO:0052618	0	0	0
29409	coenzyme F420-1:gamma-L-glutamate ligase activity	molecular_function	GO:0052619	0	0	0
29410	diguanylate cyclase activity	molecular_function	GO:0052621	0	0	0
29411	ATP dimethylallyltransferase activity	molecular_function	GO:0052622	0	0	0
29412	ADP dimethylallyltransferase activity	molecular_function	GO:0052623	0	0	0
29413	2-phytyl-1,4-naphthoquinone methyltransferase activity	molecular_function	GO:0052624	0	0	0
29414	4-aminobenzoate amino acid synthetase activity	molecular_function	GO:0052625	0	0	0
29415	benzoate amino acid synthetase activity	molecular_function	GO:0052626	0	0	0
29416	vanillate amino acid synthetase activity	molecular_function	GO:0052627	0	0	0
29417	4-hydroxybenzoate amino acid synthetase activity	molecular_function	GO:0052628	0	0	0
29418	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	molecular_function	GO:0052629	0	0	0
29419	UDP-N-acetylgalactosamine diphosphorylase activity	molecular_function	GO:0052630	0	0	0
29420	sphingolipid delta-8 desaturase activity	molecular_function	GO:0052631	0	0	0
29421	isocitrate hydro-lyase (cis-aconitate-forming) activity	molecular_function	GO:0052633	0	0	0
29422	C-19 gibberellin 2-beta-dioxygenase activity	molecular_function	GO:0052634	0	0	0
29423	C-20 gibberellin 2-beta-dioxygenase activity	molecular_function	GO:0052635	0	0	0
29424	arabinosyltransferase activity	molecular_function	GO:0052636	0	0	0
29425	delta 3-trans-hexadecenoic acid phosphatidylglycerol desaturase activity	molecular_function	GO:0052637	0	0	0
29426	indole-3-butyrate beta-glucosyltransferase activity	molecular_function	GO:0052638	0	0	0
29427	salicylic acid glucosyltransferase (ester-forming) activity	molecular_function	GO:0052639	0	0	0
29428	salicylic acid glucosyltransferase (glucoside-forming) activity	molecular_function	GO:0052640	0	0	0
29429	benzoic acid glucosyltransferase activity	molecular_function	GO:0052641	0	0	0
29430	lysophosphatidic acid phosphatase activity	molecular_function	GO:0052642	0	0	0
29431	chlorophyllide metabolic process	biological_process	GO:0052643	0	0	0
29432	chlorophyllide a metabolic process	biological_process	GO:0052644	0	0	0
29433	F420-0 metabolic process	biological_process	GO:0052645	0	0	0
29434	alditol phosphate metabolic process	biological_process	GO:0052646	0	0	0
29435	pentitol phosphate metabolic process	biological_process	GO:0052647	0	0	0
29436	ribitol phosphate metabolic process	biological_process	GO:0052648	0	0	0
29437	coenzyme gamma-F420-2 metabolic process	biological_process	GO:0052649	0	0	0
29438	NADP-retinol dehydrogenase activity	molecular_function	GO:0052650	0	0	0
29439	monoacylglycerol catabolic process	biological_process	GO:0052651	0	0	0
29440	cyclic purine nucleotide metabolic process	biological_process	GO:0052652	0	0	0
29441	3',5'-cyclic diguanylic acid metabolic process	biological_process	GO:0052653	0	0	0
29442	L-leucine transaminase activity	molecular_function	GO:0052654	0	0	0
29443	L-valine transaminase activity	molecular_function	GO:0052655	0	0	0
29444	L-isoleucine transaminase activity	molecular_function	GO:0052656	0	0	0
29445	guanine phosphoribosyltransferase activity	molecular_function	GO:0052657	0	0	0
29446	inositol-1,4,5-trisphosphate 5-phosphatase activity	molecular_function	GO:0052658	0	0	0
29447	inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity	molecular_function	GO:0052659	0	0	0
29448	R-lactaldehyde reductase activity	molecular_function	GO:0052660	0	0	0
29449	S-lactaldehyde reductase activity	molecular_function	GO:0052661	0	0	0
29450	zeaxanthin epoxidase activity	molecular_function	GO:0052662	0	0	0
29451	antheraxanthin epoxidase activity	molecular_function	GO:0052663	0	0	0
29452	nitroalkane oxidase activity	molecular_function	GO:0052664	0	0	0
29453	tRNA (uracil-2'-O-)-methyltransferase activity	molecular_function	GO:0052665	0	0	0
29454	tRNA (cytosine-2'-O-)-methyltransferase activity	molecular_function	GO:0052666	0	0	0
29455	phosphomethylethanolamine N-methyltransferase activity	molecular_function	GO:0052667	0	0	0
29456	farnesol kinase activity	molecular_function	GO:0052668	0	0	0
29457	CTP:2-trans,-6-trans-farnesol kinase activity	molecular_function	GO:0052669	0	0	0
29458	geraniol kinase activity	molecular_function	GO:0052670	0	0	0
29459	geranylgeraniol kinase activity	molecular_function	GO:0052671	0	0	0
29460	CTP:geranylgeraniol kinase activity	molecular_function	GO:0052672	0	0	0
29461	prenol kinase activity	molecular_function	GO:0052673	0	0	0
29462	ent-pimara-9(11),15-diene synthase activity	molecular_function	GO:0052674	0	0	0
29463	3-methylbutanol:NADP oxidoreductase activity	molecular_function	GO:0052675	0	0	0
29464	3-methylbutanol:NAD oxidoreductase activity	molecular_function	GO:0052676	0	0	0
29465	D-arabinitol dehydrogenase, D-xylulose forming (NADP+) activity	molecular_function	GO:0052677	0	0	0
29466	levopimaradiene synthase activity	molecular_function	GO:0052678	0	0	0
29467	terpentetriene synthase activity	molecular_function	GO:0052679	0	0	0
29468	epi-isozizaene synthase activity	molecular_function	GO:0052680	0	0	0
29469	alpha-bisabolene synthase activity	molecular_function	GO:0052681	0	0	0
29470	epi-cedrol synthase activity	molecular_function	GO:0052682	0	0	0
29471	(Z)-gamma-bisabolene synthase activity	molecular_function	GO:0052683	0	0	0
29472	L-serine hydro-lyase (adding indole, L-tryptophan-forming) activity	molecular_function	GO:0052684	0	0	0
29473	(3R)-3-isopropenyl-6-oxoheptanoate:CoA ligase (ADP-forming) activity	molecular_function	GO:0052687	0	0	0
29474	(3R)-3-isopropenyl-6-oxoheptanoate:CoA ligase (AMP-forming) activity	molecular_function	GO:0052688	0	0	0
29475	carboxylic ester hydrolase activity	molecular_function	GO:0052689	0	0	0
29476	trichloro-p-hydroquinone reductive dehalogenase activity	molecular_function	GO:0052690	0	0	0
29477	UDP-arabinopyranose mutase activity	molecular_function	GO:0052691	0	0	0
29478	raffinose alpha-galactosidase activity	molecular_function	GO:0052692	0	0	0
29479	epoxyqueuosine reductase activity	molecular_function	GO:0052693	0	0	0
29480	jasmonoyl-isoleucine-12-hydroxylase activity	molecular_function	GO:0052694	0	0	0
29481	cellular glucuronidation	biological_process	GO:0052695	0	0	0
29482	flavonoid glucuronidation	biological_process	GO:0052696	0	0	0
29483	xenobiotic glucuronidation	biological_process	GO:0052697	0	0	0
29484	ergothioneine metabolic process	biological_process	GO:0052698	0	0	0
29485	ergothioneine biosynthetic process	biological_process	GO:0052699	0	0	0
29486	ergothioneine catabolic process	biological_process	GO:0052700	0	0	0
29487	cellular modified histidine metabolic process	biological_process	GO:0052701	0	0	0
29488	cellular modified histidine catabolic process	biological_process	GO:0052702	0	0	0
29489	cellular modified histidine biosynthetic process	biological_process	GO:0052703	0	0	0
29490	ergothioneine biosynthesis from histidine via N-alpha,N-alpha,N-alpha-trimethyl-L-histidine	biological_process	GO:0052704	0	0	0
29491	methylhistidine N-methyltransferase activity	molecular_function	GO:0052705	0	0	0
29492	histidine N-methyltransferase activity	molecular_function	GO:0052706	0	0	0
29493	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine biosynthesis from histidine	biological_process	GO:0052707	0	0	0
29494	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine metabolic process	biological_process	GO:0052708	0	0	0
29495	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine biosynthetic process	biological_process	GO:0052709	0	0	0
29496	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine catabolic process	biological_process	GO:0052710	0	0	0
29497	ergothioneine biosynthesis from N-alpha,N-alpha,N-alpha-trimethyl-L-histidine	biological_process	GO:0052711	0	0	0
29498	inositol phosphosphingolipid phospholipase activity	molecular_function	GO:0052712	0	0	0
29499	inositol phosphorylceramide phospholipase activity	molecular_function	GO:0052713	0	0	0
29500	mannosyl-inositol phosphorylceramide phospholipase activity	molecular_function	GO:0052714	0	0	0
29501	mannosyl-diinositol phosphorylceramide phospholipase activity	molecular_function	GO:0052715	0	0	0
29502	hydroquinone:oxygen oxidoreductase activity	molecular_function	GO:0052716	0	0	0
29503	tRNA-specific adenosine-34 deaminase activity	molecular_function	GO:0052717	0	0	0
29504	tRNA-specific adenosine-34 deaminase complex	cellular_component	GO:0052718	0	0	0
29505	apurinic/apyrimidinic endoribonuclease activity	molecular_function	GO:0052719	0	0	0
29506	class II DNA-(apurinic or apyrimidinic site) endonuclease activity	molecular_function	GO:0052720	0	0	0
29507	regulation of apurinic/apyrimidinic endodeoxyribonuclease activity	biological_process	GO:0052721	0	0	0
29508	fatty acid in-chain hydroxylase activity	molecular_function	GO:0052722	0	0	0
29509	inositol hexakisphosphate 1-kinase activity	molecular_function	GO:0052723	0	0	0
29510	inositol hexakisphosphate 3-kinase activity	molecular_function	GO:0052724	0	0	0
29511	tRNA (cytosine-3-)-methyltransferase activity	molecular_function	GO:0052735	0	0	0
29512	beta-glucanase activity	molecular_function	GO:0052736	0	0	0
29513	oxidoreductase activity, acting on the aldehyde or oxo group of donors, with a quinone or similar compound as acceptor	molecular_function	GO:0052738	0	0	0
29514	(R)-limonene 6-monooxygenase activity	molecular_function	GO:0052741	0	0	0
29515	inositol tetrakisphosphate phosphatase activity	molecular_function	GO:0052743	0	0	0
29516	sinapyl alcohol dehydrogenase activity	molecular_function	GO:0052747	0	0	0
29517	baicalin beta-D-glucuronidase activity	molecular_function	GO:0052748	0	0	0
29518	glucose-6-phosphate dehydrogenase (coenzyme F420) activity	molecular_function	GO:0052749	0	0	0
29519	GDP-mannose hydrolase activity	molecular_function	GO:0052751	0	0	0
29520	reduced coenzyme F420:heterodisulfide oxidoreductase activity	molecular_function	GO:0052752	0	0	0
29521	propan-2-ol:coenzyme F420 oxidoreductase activity	molecular_function	GO:0052753	0	0	0
29522	GTP:coenzyme F420 guanyltransferase activity	molecular_function	GO:0052754	0	0	0
29523	reduced coenzyme F420:quinone oxidoreductase activity	molecular_function	GO:0052755	0	0	0
29524	chitobiose phosphorylase activity	molecular_function	GO:0052756	0	0	0
29525	chondroitin hydrolase activity	molecular_function	GO:0052757	0	0	0
29526	coenzyme F420-dependent 2,4,6-trinitrophenol reductase activity	molecular_function	GO:0052758	0	0	0
29527	coenzyme F420-dependent 2,4,6-trinitrophenol hydride reductase activity	molecular_function	GO:0052759	0	0	0
29528	coenzyme F420-dependent 2,4-dinitrophenol reductase activity	molecular_function	GO:0052760	0	0	0
29529	exo-1,4-beta-D-glucosaminidase activity	molecular_function	GO:0052761	0	0	0
29530	gellan lyase activity	molecular_function	GO:0052762	0	0	0
29531	ulvan lyase activity	molecular_function	GO:0052763	0	0	0
29532	exo-oligoalginate lyase activity	molecular_function	GO:0052764	0	0	0
29533	reduced coenzyme F420 oxidase activity	molecular_function	GO:0052765	0	0	0
29534	mannoside alpha-1,4-mannosidase activity	molecular_function	GO:0052766	0	0	0
29535	mannosyl-oligosaccharide 1,6-alpha-mannosidase activity	molecular_function	GO:0052767	0	0	0
29536	mannosyl-oligosaccharide 1,3-alpha-mannosidase activity	molecular_function	GO:0052768	0	0	0
29537	beta-6-sulfate-N-acetylglucosaminidase activity	molecular_function	GO:0052769	0	0	0
29538	coenzyme F390-A hydrolase activity	molecular_function	GO:0052770	0	0	0
29539	coenzyme F390-G hydrolase activity	molecular_function	GO:0052771	0	0	0
29540	brefeldin A esterase activity	molecular_function	GO:0052772	0	0	0
